Interference and Diffraction Data File Mon, Mar 25, 2024 2:42 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.04594	0.00593
-0.04594	0.00980
-0.04600	0.00722
-0.04600	0.00835
-0.04606	0.01350
-0.04606	0.01415
-0.04606	0.01608
-0.04611	0.02027
-0.04611	0.02011
-0.04617	0.01866
-0.04617	0.02413
-0.04617	0.02397
-0.04622	0.02478
-0.04622	0.02703
-0.04622	0.03154
-0.04628	0.03122
-0.04628	0.03396
-0.04633	0.03090
-0.04633	0.03782
-0.04633	0.03186
-0.04639	0.03508
-0.04639	0.03508
-0.04639	0.03669
-0.04644	0.03589
-0.04644	0.03718
-0.04644	0.03541
-0.04650	0.03508
-0.04650	0.03396
-0.04656	0.03508
-0.04656	0.03444
-0.04656	0.02977
-0.04661	0.03315
-0.04661	0.03090
-0.04661	0.02961
-0.04667	0.02623
-0.04667	0.02188
-0.04667	0.02623
-0.04672	0.02333
-0.04672	0.01946
-0.04672	0.02188
-0.04678	0.01302
-0.04678	0.01721
-0.04678	0.01608
-0.04683	0.01221
-0.04683	0.01109
-0.04683	0.00964
-0.04689	0.00610
-0.04689	0.00754
-0.04694	0.00304
-0.04694	0.00046
-0.04694	0.00304
-0.04700	-0.00035
-0.04700	-0.00067
-0.04706	-0.00228
-0.04706	-0.00341
-0.04706	-0.00244
-0.04711	-0.00019
-0.04711	0.00046
-0.04711	-0.00180
-0.04717	-0.00067
-0.04717	0.00239
-0.04722	0.00336
-0.04722	0.00416
-0.04722	0.00658
-0.04728	0.00980
-0.04728	0.00706
-0.04728	0.01077
-0.04733	0.01415
-0.04733	0.01495
-0.04733	0.01978
-0.04739	0.02123
-0.04739	0.02011
-0.04744	0.02075
-0.04744	0.02784
-0.04744	0.02542
-0.04750	0.03025
-0.04750	0.03202
-0.04750	0.03041
-0.04756	0.03331
-0.04756	0.03847
-0.04756	0.03573
-0.04761	0.04040
-0.04761	0.04024
-0.04761	0.03911
-0.04767	0.04008
-0.04767	0.03847
-0.04772	0.04024
-0.04772	0.03879
-0.04772	0.04330
-0.04778	0.04233
-0.04778	0.03782
-0.04783	0.03524
-0.04783	0.03669
-0.04783	0.03686
-0.04789	0.03750
-0.04789	0.03315
-0.04789	0.02993
-0.04794	0.03009
-0.04794	0.02832
-0.04800	0.02945
-0.04800	0.02655
-0.04800	0.02462
-0.04806	0.02059
-0.04806	0.02027
-0.04806	0.01527
-0.04811	0.01592
-0.04811	0.01721
-0.04811	0.01366
-0.04817	0.00932
-0.04817	0.00964
-0.04822	0.00658
-0.04822	0.00642
-0.04822	0.00497
-0.04828	0.00593
-0.04828	0.00175
-0.04828	0.00255
-0.04833	0.00110
-0.04833	-0.00486
-0.04833	-0.00518
-0.04839	-0.00131
-0.04839	-0.00276
-0.04839	-0.00502
-0.04844	-0.00856
-0.04844	-0.00743
-0.04850	-0.00775
-0.04850	-0.00260
-0.04850	-0.00453
-0.04856	-0.00566
-0.04856	-0.00631
-0.04856	-0.00582
-0.04861	-0.00824
-0.04861	-0.00663
-0.04867	-0.00582
-0.04867	-0.00518
-0.04867	-0.00486
-0.04872	-0.00437
-0.04872	-0.01130
-0.04878	-0.00631
-0.04878	-0.00679
-0.04878	-0.00486
-0.04883	-0.00824
-0.04883	-0.00502
-0.04883	-0.00808
-0.04889	-0.00598
-0.04889	-0.00405
-0.04894	-0.01098
-0.04894	-0.01065
-0.04894	-0.00647
-0.04900	-0.00453
-0.04900	-0.00743
-0.04900	-0.00727
-0.04906	-0.00711
-0.04906	-0.00888
-0.04906	-0.00518
-0.04911	-0.01098
-0.04911	-0.00888
-0.04917	-0.00373
-0.04917	-0.00679
-0.04917	-0.00582
-0.04922	-0.01065
-0.04922	-0.00872
-0.04922	-0.00937
-0.04928	-0.00775
-0.04928	-0.00969
-0.04928	-0.00727
-0.04933	-0.00969
-0.04933	-0.00582
-0.04933	-0.01098
-0.04939	-0.01661
-0.04939	-0.00695
-0.04939	-0.00985
-0.04944	-0.00792
-0.04944	-0.00566
-0.04944	-0.00775
-0.04950	-0.00647
-0.04950	-0.00888
-0.04956	-0.00743
-0.04956	-0.01275
-0.04956	-0.00598
-0.04961	-0.00840
-0.04961	-0.00792
-0.04961	-0.00775
-0.04967	-0.00904
-0.04967	-0.00679
-0.04972	-0.00663
-0.04972	-0.00792
-0.04972	-0.00759
-0.04978	-0.00614
-0.04978	-0.00325
-0.04978	-0.00373
-0.04983	-0.00695
-0.04983	-0.00727
-0.04983	-0.00743
-0.04989	-0.00582
-0.04989	-0.00437
-0.04994	-0.00840
-0.04994	-0.01001
-0.04994	-0.00421
-0.05000	-0.00373
-0.05000	-0.00244
-0.05000	-0.00775
-0.05006	-0.00888
-0.05006	-0.00212
-0.05006	-0.00035
-0.05011	-0.00099
-0.05011	-0.00067
-0.05011	0.00159
-0.05017	0.00046
-0.05017	0.00191
-0.05017	0.00336
-0.05017	0.00529
-0.05022	0.00593
-0.05022	0.00690
-0.05022	0.00948
-0.05028	0.01093
-0.05028	0.01705
-0.05033	0.01850
-0.05033	0.01978
-0.05033	0.02220
-0.05039	0.02188
-0.05039	0.02574
-0.05044	0.02945
-0.05044	0.03573
-0.05044	0.03589
-0.05050	0.03830
-0.05050	0.03895
-0.05050	0.04587
-0.05056	0.04909
-0.05056	0.04958
-0.05061	0.05103
-0.05061	0.05151
-0.05061	0.05908
-0.05067	0.05699
-0.05067	0.05505
-0.05067	0.05763
-0.05072	0.05956
-0.05072	0.06150
-0.05072	0.05634
-0.05078	0.06246
-0.05078	0.06278
-0.05078	0.05924
-0.05083	0.05554
-0.05083	0.05844
-0.05083	0.06037
-0.05089	0.05699
-0.05089	0.05844
-0.05089	0.05618
-0.05094	0.05473
-0.05094	0.05199
-0.05094	0.04990
-0.05100	0.04603
-0.05100	0.04426
-0.05100	0.04362
-0.05106	0.03879
-0.05106	0.03718
-0.05106	0.03170
-0.05111	0.02703
-0.05111	0.02687
-0.05117	0.02574
-0.05117	0.02091
-0.05117	0.01672
-0.05122	0.01656
-0.05122	0.01479
-0.05122	0.01254
-0.05128	0.00642
-0.05128	0.00626
-0.05128	0.00513
-0.05133	0.00593
-0.05133	0.00239
-0.05139	0.00320
-0.05139	0.00207
-0.05139	0.00336
-0.05144	0.00207
-0.05144	0.00255
-0.05144	0.00142
-0.05150	0.00642
-0.05150	0.00642
-0.05150	0.00465
-0.05156	0.01238
-0.05156	0.01479
-0.05156	0.01785
-0.05161	0.01447
-0.05161	0.02043
-0.05161	0.02220
-0.05167	0.02413
-0.05167	0.02623
-0.05167	0.02961
-0.05172	0.03106
-0.05172	0.03508
-0.05172	0.03814
-0.05178	0.04233
-0.05178	0.04539
-0.05178	0.04217
-0.05183	0.04861
-0.05183	0.04990
-0.05183	0.05087
-0.05189	0.05167
-0.05189	0.05360
-0.05189	0.06150
-0.05194	0.06198
-0.05194	0.06262
-0.05194	0.06488
-0.05200	0.06762
-0.05200	0.06649
-0.05206	0.07035
-0.05206	0.06745
-0.05206	0.06423
-0.05211	0.06987
-0.05211	0.06794
-0.05211	0.06294
-0.05217	0.06520
-0.05217	0.06214
-0.05217	0.06021
-0.05222	0.06278
-0.05222	0.05747
-0.05228	0.05570
-0.05228	0.05376
-0.05228	0.05248
-0.05233	0.04829
-0.05233	0.04845
-0.05233	0.04587
-0.05239	0.04281
-0.05239	0.04265
-0.05239	0.03798
-0.05244	0.03315
-0.05244	0.03090
-0.05244	0.03138
-0.05250	0.02719
-0.05250	0.02172
-0.05250	0.01882
-0.05256	0.01866
-0.05256	0.01527
-0.05256	0.01544
-0.05261	0.01254
-0.05261	0.00642
-0.05261	0.00642
-0.05267	0.00738
-0.05267	0.00642
-0.05267	0.00416
-0.05267	0.00046
-0.05272	-0.00067
-0.05272	0.00110
-0.05278	0.00207
-0.05278	-0.00566
-0.05278	-0.00099
-0.05283	-0.00405
-0.05283	-0.00470
-0.05283	-0.00002
-0.05289	-0.00663
-0.05289	-0.00937
-0.05294	-0.00437
-0.05294	-0.00550
-0.05294	-0.01194
-0.05300	-0.00808
-0.05300	-0.00566
-0.05300	-0.00808
-0.05306	-0.00614
-0.05306	-0.00743
-0.05306	-0.00470
-0.05311	-0.00502
-0.05311	-0.00824
-0.05317	-0.00470
-0.05317	-0.00566
-0.05317	-0.00631
-0.05322	-0.00486
-0.05322	-0.00647
-0.05322	-0.00743
-0.05328	-0.00502
-0.05328	-0.00985
-0.05328	-0.00679
-0.05333	-0.00453
-0.05333	-0.00437
-0.05333	-0.00405
-0.05339	-0.00614
-0.05339	-0.00566
-0.05339	-0.00421
-0.05344	-0.00614
-0.05344	-0.00566
-0.05344	-0.00856
-0.05344	-0.00888
-0.05350	-0.00534
-0.05350	-0.00920
-0.05350	-0.00276
-0.05356	-0.00937
-0.05356	-0.00888
-0.05356	-0.00292
-0.05361	-0.00308
-0.05361	-0.00920
-0.05367	-0.00631
-0.05367	-0.00405
-0.05367	-0.00453
-0.05372	-0.00743
-0.05372	-0.00341
-0.05372	-0.00679
-0.05378	-0.00421
-0.05378	-0.00389
-0.05383	-0.00180
-0.05383	-0.00518
-0.05383	-0.00453
-0.05389	-0.00486
-0.05389	-0.00276
-0.05389	-0.00421
-0.05394	-0.00695
-0.05394	-0.00083
-0.05394	-0.00437
-0.05400	-0.00421
-0.05400	-0.00115
-0.05400	-0.00147
-0.05406	-0.00566
-0.05406	-0.00453
-0.05406	-0.00663
-0.05411	-0.00518
-0.05411	-0.00196
-0.05411	-0.00598
-0.05417	-0.00759
-0.05417	-0.00357
-0.05417	-0.00566
-0.05422	-0.00357
-0.05422	-0.00389
-0.05422	-0.00518
-0.05428	-0.00470
-0.05428	-0.00437
-0.05428	-0.00035
-0.05433	-0.00244
-0.05433	-0.00164
-0.05433	0.00159
-0.05439	0.00078
-0.05439	0.00593
-0.05439	0.00352
-0.05444	0.00577
-0.05444	0.01141
-0.05450	0.01157
-0.05450	0.00851
-0.05450	0.01753
-0.05456	0.01817
-0.05456	0.02075
-0.05461	0.02896
-0.05461	0.02639
-0.05461	0.03090
-0.05467	0.03589
-0.05467	0.04088
-0.05467	0.04249
-0.05472	0.04587
-0.05472	0.05199
-0.05472	0.06021
-0.05478	0.06053
-0.05478	0.06568
-0.05483	0.07325
-0.05483	0.07229
-0.05483	0.07551
-0.05489	0.08452
-0.05489	0.08678
-0.05489	0.08823
-0.05494	0.09403
-0.05494	0.09596
-0.05494	0.09548
-0.05500	0.10176
-0.05500	0.09999
-0.05500	0.10288
-0.05506	0.10079
-0.05506	0.10707
-0.05506	0.10514
-0.05511	0.10659
-0.05511	0.10643
-0.05511	0.10594
-0.05511	0.10594
-0.05517	0.10707
-0.05517	0.10530
-0.05522	0.09966
-0.05522	0.09837
-0.05522	0.09580
-0.05528	0.08855
-0.05528	0.08855
-0.05533	0.08356
-0.05533	0.07696
-0.05533	0.07261
-0.05539	0.07067
-0.05539	0.06294
-0.05539	0.06133
-0.05544	0.05570
-0.05544	0.05103
-0.05544	0.04861
-0.05550	0.04024
-0.05550	0.04201
-0.05556	0.03154
-0.05556	0.02848
-0.05556	0.02912
-0.05561	0.02172
-0.05561	0.02059
-0.05561	0.01833
-0.05567	0.01302
-0.05567	0.01093
-0.05567	0.01383
-0.05572	0.01012
-0.05572	0.01012
-0.05572	0.00771
-0.05578	0.01093
-0.05578	0.01560
-0.05578	0.01640
-0.05583	0.01495
-0.05583	0.01946
-0.05583	0.02478
-0.05589	0.02462
-0.05589	0.02478
-0.05589	0.03138
-0.05594	0.03814
-0.05594	0.04265
-0.05594	0.04507
-0.05600	0.04958
-0.05600	0.05715
-0.05600	0.05827
-0.05605	0.06713
-0.05605	0.07486
-0.05611	0.07921
-0.05611	0.08678
-0.05611	0.09564
-0.05617	0.09821
-0.05617	0.10562
-0.05617	0.10852
-0.05622	0.11561
-0.05622	0.12076
-0.05628	0.12720
-0.05628	0.13058
-0.05628	0.13139
-0.05633	0.13638
-0.05633	0.14105
-0.05633	0.13976
-0.05639	0.14121
-0.05639	0.14315
-0.05644	0.14218
-0.05644	0.14379
-0.05644	0.14025
-0.05650	0.14089
-0.05650	0.13976
-0.05650	0.14073
-0.05655	0.13509
-0.05655	0.12720
-0.05655	0.12720
-0.05661	0.12366
-0.05661	0.11867
-0.05661	0.11094
-0.05667	0.10804
-0.05667	0.10530
-0.05667	0.10433
-0.05672	0.09580
-0.05672	0.08726
-0.05672	0.08179
-0.05678	0.08082
-0.05678	0.07422
-0.05678	0.06681
-0.05683	0.06488
-0.05683	0.05988
-0.05683	0.04942
-0.05689	0.04813
-0.05689	0.04265
-0.05694	0.03380
-0.05694	0.03202
-0.05694	0.02800
-0.05700	0.02075
-0.05700	0.02043
-0.05705	0.01447
-0.05705	0.01093
-0.05705	0.01141
-0.05711	0.00561
-0.05711	0.00142
-0.05711	0.00336
-0.05717	0.00448
-0.05717	0.00110
-0.05722	-0.00067
-0.05722	-0.00067
-0.05722	-0.00147
-0.05728	-0.00099
-0.05728	-0.00228
-0.05728	0.00094
-0.05733	-0.00212
-0.05733	-0.00325
-0.05733	0.00175
-0.05739	-0.00308
-0.05739	-0.00292
-0.05739	0.00191
-0.05744	-0.00067
-0.05744	-0.00164
-0.05750	0.00062
-0.05750	-0.00292
-0.05750	0.00400
-0.05755	0.00014
-0.05755	-0.00019
-0.05755	0.00014
-0.05761	0.00175
-0.05761	0.00094
-0.05761	-0.00131
-0.05767	-0.00131
-0.05767	0.00094
-0.05767	-0.00147
-0.05772	-0.00180
-0.05772	-0.00196
-0.05778	-0.00292
-0.05778	-0.00051
-0.05778	0.00142
-0.05783	-0.00035
-0.05783	-0.00147
-0.05789	-0.00292
-0.05789	-0.00035
-0.05789	-0.00115
-0.05794	0.00078
-0.05794	-0.00341
-0.05794	-0.00051
-0.05800	-0.00196
-0.05800	-0.00341
-0.05805	0.00175
-0.05805	0.00094
-0.05805	0.00207
-0.05811	0.00030
-0.05811	0.00416
-0.05811	0.00255
-0.05817	0.00142
-0.05817	0.00239
-0.05817	0.00400
-0.05822	0.00545
-0.05822	0.00610
-0.05828	0.00400
-0.05828	0.00320
-0.05828	0.00610
-0.05833	0.00513
-0.05833	0.00754
-0.05833	0.00142
-0.05839	0.00304
-0.05839	0.00336
-0.05839	0.00416
-0.05844	0.00078
-0.05844	0.00271
-0.05844	0.00513
-0.05850	0.00948
-0.05850	-0.00051
-0.05850	0.00159
-0.05855	0.00384
-0.05855	0.00304
-0.05861	0.00513
-0.05861	0.00738
-0.05861	0.00642
-0.05867	0.01125
-0.05867	0.01125
-0.05872	0.01189
-0.05872	0.01624
-0.05872	0.01656
-0.05878	0.02188
-0.05878	0.02896
-0.05878	0.03315
-0.05883	0.03605
-0.05883	0.04169
-0.05889	0.04636
-0.05889	0.05441
-0.05889	0.05731
-0.05894	0.06890
-0.05894	0.08034
-0.05894	0.08694
-0.05900	0.09387
-0.05900	0.10385
-0.05905	0.10981
-0.05905	0.12173
-0.05905	0.13091
-0.05911	0.13944
-0.05911	0.15104
-0.05911	0.16054
-0.05917	0.17278
-0.05917	0.18260
-0.05917	0.18405
-0.05922	0.19806
-0.05922	0.20708
-0.05922	0.21288
-0.05928	0.21916
-0.05928	0.22625
-0.05928	0.23430
-0.05933	0.24589
-0.05933	0.24686
-0.05933	0.25105
-0.05939	0.25459
-0.05939	0.26087
-0.05939	0.26361
-0.05944	0.26232
-0.05944	0.26667
-0.05950	0.26458
-0.05950	0.26603
-0.05950	0.25894
-0.05955	0.25781
-0.05955	0.25234
-0.05955	0.24863
-0.05961	0.23913
-0.05961	0.23027
-0.05967	0.22560
-0.05967	0.21658
-0.05967	0.20966
-0.05972	0.19774
-0.05972	0.18711
-0.05972	0.17600
-0.05978	0.16618
-0.05978	0.15410
-0.05978	0.14347
-0.05983	0.13075
-0.05983	0.11996
-0.05989	0.10965
-0.05989	0.09982
-0.05989	0.09016
-0.05994	0.07712
-0.05994	0.06826
-0.05994	0.06182
-0.06000	0.05586
-0.06000	0.04845
-0.06000	0.04620
-0.06005	0.04475
-0.06005	0.04040
-0.06005	0.03589
-0.06011	0.03718
-0.06011	0.04008
-0.06011	0.04024
-0.06017	0.04153
-0.06017	0.04475
-0.06017	0.05038
-0.06022	0.05376
-0.06022	0.06423
-0.06022	0.07100
-0.06028	0.07502
-0.06028	0.09016
-0.06028	0.10466
-0.06033	0.11528
-0.06033	0.12237
-0.06039	0.13831
-0.06039	0.15732
-0.06039	0.16827
-0.06044	0.18405
-0.06044	0.19967
-0.06044	0.21159
-0.06050	0.22560
-0.06050	0.24235
-0.06055	0.25668
-0.06055	0.26538
-0.06055	0.27617
-0.06061	0.28664
-0.06061	0.30129
-0.06061	0.30902
-0.06067	0.31434
-0.06067	0.31965
-0.06067	0.33060
-0.06072	0.33189
-0.06072	0.33383
-0.06078	0.33302
-0.06078	0.33495
-0.06078	0.33608
-0.06083	0.33592
-0.06083	0.33495
-0.06083	0.32851
-0.06089	0.32110
-0.06089	0.31724
-0.06089	0.31208
-0.06094	0.30113
-0.06094	0.29517
-0.06094	0.28583
-0.06100	0.27279
-0.06100	0.26377
-0.06100	0.25636
-0.06105	0.24493
-0.06105	0.23269
-0.06105	0.21674
-0.06111	0.20370
-0.06111	0.18808
-0.06111	0.17197
-0.06117	0.16086
-0.06117	0.15088
-0.06122	0.13574
-0.06122	0.12221
-0.06122	0.11319
-0.06128	0.09934
-0.06128	0.09209
-0.06128	0.07969
-0.06133	0.07051
-0.06133	0.06053
-0.06139	0.05151
-0.06139	0.04748
-0.06139	0.04297
-0.06144	0.03589
-0.06144	0.02912
-0.06144	0.02510
-0.06150	0.01962
-0.06150	0.01946
-0.06150	0.01463
-0.06155	0.01495
-0.06155	0.00996
-0.06155	0.01366
-0.06161	0.01189
-0.06161	0.01189
-0.06161	0.01254
-0.06167	0.01221
-0.06167	0.01302
-0.06167	0.01221
-0.06172	0.01302
-0.06172	0.01463
-0.06172	0.01318
-0.06178	0.01447
-0.06178	0.01882
-0.06178	0.01656
-0.06183	0.01576
-0.06183	0.01656
-0.06183	0.01576
-0.06189	0.01914
-0.06189	0.01882
-0.06189	0.01978
-0.06194	0.01737
-0.06194	0.01366
-0.06200	0.01350
-0.06200	0.01705
-0.06200	0.01882
-0.06205	0.01415
-0.06205	0.01882
-0.06205	0.00996
-0.06211	0.01189
-0.06211	0.01238
-0.06217	0.01447
-0.06217	0.01060
-0.06217	0.00706
-0.06222	0.01495
-0.06222	0.01254
-0.06222	0.01254
-0.06228	0.00980
-0.06228	0.01366
-0.06228	0.01157
-0.06233	0.01624
-0.06233	0.01592
-0.06233	0.02059
-0.06239	0.02301
-0.06239	0.02381
-0.06244	0.02349
-0.06244	0.02574
-0.06244	0.02719
-0.06250	0.02864
-0.06250	0.03074
-0.06250	0.03170
-0.06255	0.03605
-0.06255	0.03460
-0.06255	0.04056
-0.06261	0.04104
-0.06261	0.04233
-0.06261	0.03991
-0.06261	0.04732
-0.06267	0.04426
-0.06267	0.04265
-0.06267	0.04410
-0.06272	0.04636
-0.06272	0.04523
-0.06272	0.04909
-0.06278	0.04652
-0.06278	0.04974
-0.06283	0.05022
-0.06283	0.04603
-0.06283	0.05457
-0.06289	0.05038
-0.06289	0.04893
-0.06289	0.05682
-0.06294	0.06005
-0.06294	0.06053
-0.06300	0.06906
-0.06300	0.07422
-0.06300	0.08308
-0.06305	0.09821
-0.06305	0.10546
-0.06305	0.12302
-0.06311	0.13542
-0.06311	0.15539
-0.06311	0.17455
-0.06317	0.19774
-0.06317	0.22303
-0.06317	0.25362
-0.06322	0.28712
-0.06322	0.31353
-0.06322	0.35090
-0.06328	0.38472
-0.06328	0.42643
-0.06328	0.46524
-0.06333	0.51951
-0.06333	0.55752
-0.06333	0.59972
-0.06339	0.65125
-0.06339	0.70585
-0.06339	0.76189
-0.06344	0.81069
-0.06344	0.86335
-0.06344	0.90860
-0.06350	0.95805
-0.06350	1.00684
-0.06350	1.04791
-0.06355	1.09896
-0.06355	1.15565
-0.06355	1.21009
-0.06361	1.26162
-0.06361	1.31316
-0.06361	1.35825
-0.06367	1.39159
-0.06367	1.42831
-0.06372	1.45971
-0.06372	1.48145
-0.06372	1.49997
-0.06378	1.50883
-0.06378	1.51930
-0.06378	1.51672
-0.06383	1.51479
-0.06383	1.50303
-0.06389	1.48999
-0.06389	1.46358
-0.06389	1.44377
-0.06394	1.40576
-0.06394	1.36936
-0.06394	1.32781
-0.06400	1.28707
-0.06400	1.23682
-0.06400	1.18577
-0.06405	1.12038
-0.06405	1.06418
-0.06405	0.99654
-0.06411	0.93228
-0.06411	0.88557
-0.06411	0.81069
-0.06417	0.75722
-0.06417	0.69956
-0.06417	0.64819
-0.06422	0.60133
-0.06422	0.56992
-0.06422	0.52000
-0.06428	0.49294
-0.06428	0.46105
-0.06428	0.44640
-0.06433	0.42450
-0.06433	0.41821
-0.06433	0.41644
-0.06439	0.43464
-0.06439	0.45445
-0.06444	0.48859
-0.06444	0.54109
-0.06444	0.61018
-0.06450	0.68137
-0.06450	0.78267
-0.06450	0.86625
-0.06455	0.97592
-0.06455	1.09510
-0.06461	1.25067
-0.06461	1.39352
-0.06461	1.55135
-0.06467	1.70644
-0.06467	1.88504
-0.06467	2.06413
-0.06472	2.24966
-0.06472	2.46144
-0.06472	2.61396
-0.06478	2.82155
-0.06478	3.03495
-0.06478	3.21726
-0.06483	3.44821
-0.06483	3.62440
-0.06489	3.83265
-0.06489	3.99885
-0.06489	4.20034
-0.06494	4.36349
-0.06494	4.53582
-0.06494	4.65226
-0.06500	4.78433
-0.06500	4.78336
-0.06500	4.78562
-0.06505	4.78159
-0.06505	4.78707
-0.06505	4.78449
-0.06511	4.78546
-0.06511	4.78224
-0.06511	4.78046
-0.06517	4.78594
-0.06517	4.78465
-0.06517	4.78530
-0.06522	4.78884
-0.06522	4.78304
-0.06522	4.78546
-0.06528	4.78401
-0.06528	4.78578
-0.06533	4.78046
-0.06533	4.75486
-0.06533	4.56336
-0.06539	4.39924
-0.06539	4.20227
-0.06539	4.03300
-0.06544	3.80140
-0.06544	3.58414
-0.06544	3.35013
-0.06550	3.13399
-0.06550	2.95361
-0.06555	2.71912
-0.06555	2.50090
-0.06555	2.27398
-0.06561	2.09022
-0.06561	1.88295
-0.06561	1.73623
-0.06567	1.54072
-0.06567	1.40077
-0.06567	1.24101
-0.06572	1.15533
-0.06572	1.03986
-0.06572	0.96465
-0.06578	0.89363
-0.06578	0.86722
-0.06583	0.84370
-0.06583	0.84869
-0.06583	0.87317
-0.06589	0.91489
-0.06589	0.98430
-0.06589	1.06965
-0.06594	1.18351
-0.06594	1.30768
-0.06594	1.47018
-0.06600	1.61899
-0.06600	1.83560
-0.06600	2.08056
-0.06605	2.33018
-0.06605	2.56242
-0.06605	2.82880
-0.06611	3.14962
-0.06611	3.44934
-0.06617	3.74841
-0.06617	4.08566
-0.06617	4.39328
-0.06622	4.67787
-0.06622	4.78594
-0.06622	4.78272
-0.06628	4.78642
-0.06628	4.78369
-0.06633	4.78530
-0.06633	4.78320
-0.06633	4.78514
-0.06639	4.78369
-0.06639	4.78449
-0.06639	4.77934
-0.06644	4.78578
-0.06644	4.78401
-0.06644	4.78175
-0.06650	4.78771
-0.06650	4.78530
-0.06650	4.78401
-0.06655	4.78175
-0.06655	4.78771
-0.06661	4.78159
-0.06661	4.78546
-0.06661	4.78143
-0.06667	4.78755
-0.06667	4.78369
-0.06667	4.78658
-0.06672	4.78111
-0.06672	4.78369
-0.06672	4.78417
-0.06678	4.78385
-0.06678	4.78755
-0.06678	4.78336
-0.06683	4.78803
-0.06683	4.78465
-0.06683	4.78658
-0.06689	4.46656
-0.06689	4.05909
-0.06694	3.69333
-0.06694	3.28490
-0.06694	2.92624
-0.06700	2.65599
-0.06700	2.35209
-0.06700	2.10246
-0.06705	1.83947
-0.06705	1.65200
-0.06711	1.41800
-0.06711	1.28497
-0.06711	1.13633
-0.06717	1.00845
-0.06717	0.91021
-0.06717	0.83162
-0.06722	0.78927
-0.06722	0.76044
-0.06728	0.75432
-0.06728	0.77493
-0.06728	0.81230
-0.06733	0.88332
-0.06733	0.94017
-0.06733	1.05935
-0.06739	1.15758
-0.06739	1.32105
-0.06744	1.45955
-0.06744	1.59757
-0.06744	1.76055
-0.06750	1.93384
-0.06750	2.14176
-0.06750	2.31875
-0.06755	2.51185
-0.06755	2.67290
-0.06755	2.88146
-0.06761	3.07086
-0.06761	3.27894
-0.06761	3.44869
-0.06767	3.62295
-0.06767	3.78932
-0.06772	3.99290
-0.06772	4.15814
-0.06772	4.31952
-0.06778	4.42372
-0.06778	4.55965
-0.06783	4.65822
-0.06783	4.73762
-0.06783	4.78642
-0.06789	4.78352
-0.06789	4.78095
-0.06789	4.78723
-0.06794	4.78127
-0.06794	4.78272
-0.06800	4.77757
-0.06800	4.72168
-0.06800	4.65033
-0.06805	4.53292
-0.06805	4.42791
-0.06805	4.29504
-0.06811	4.14203
-0.06811	4.01657
-0.06811	3.86856
-0.06817	3.67658
-0.06817	3.50989
-0.06822	3.31163
-0.06822	3.16363
-0.06822	2.96988
-0.06828	2.79949
-0.06828	2.58996
-0.06828	2.40330
-0.06833	2.23146
-0.06833	2.06542
-0.06839	1.90533
-0.06839	1.72979
-0.06839	1.57518
-0.06844	1.40657
-0.06844	1.28981
-0.06844	1.16016
-0.06850	1.04115
-0.06850	0.91585
-0.06850	0.80827
-0.06855	0.69409
-0.06855	0.61002
-0.06855	0.53175
-0.06861	0.46363
-0.06861	0.39728
-0.06867	0.35653
-0.06867	0.32239
-0.06867	0.30049
-0.06872	0.28632
-0.06872	0.28712
-0.06872	0.29405
-0.06878	0.31434
-0.06878	0.33189
-0.06883	0.36265
-0.06883	0.39986
-0.06883	0.44285
-0.06889	0.48505
-0.06889	0.53836
-0.06889	0.57894
-0.06894	0.63498
-0.06894	0.68249
-0.06900	0.74256
-0.06900	0.79217
-0.06900	0.83968
-0.06905	0.88219
-0.06905	0.93276
-0.06905	0.97012
-0.06911	1.01409
-0.06911	1.04920
-0.06911	1.08141
-0.06917	1.10895
-0.06917	1.12731
-0.06917	1.14663
-0.06922	1.16451
-0.06922	1.16644
-0.06922	1.17788
-0.06928	1.17449
-0.06928	1.16676
-0.06933	1.16161
-0.06933	1.14470
-0.06933	1.13069
-0.06939	1.11700
-0.06939	1.09027
-0.06939	1.06708
-0.06944	1.03519
-0.06944	1.00378
-0.06944	0.96900
-0.06950	0.92117
-0.06950	0.87849
-0.06950	0.83678
-0.06955	0.79265
-0.06955	0.74546
-0.06955	0.70037
-0.06961	0.65995
-0.06961	0.61582
-0.06967	0.57185
-0.06967	0.52322
-0.06967	0.48102
-0.06972	0.43464
-0.06972	0.39889
-0.06972	0.36088
-0.06978	0.32368
-0.06978	0.29566
-0.06978	0.26248
-0.06983	0.23398
-0.06983	0.20708
-0.06989	0.18550
-0.06989	0.16102
-0.06989	0.14137
-0.06994	0.11899
-0.06994	0.10176
-0.06994	0.08758
-0.07000	0.07599
-0.07000	0.06278
-0.07000	0.05328
-0.07005	0.04652
-0.07005	0.03943
-0.07005	0.03299
-0.07011	0.03524
-0.07011	0.02542
-0.07011	0.02655
-0.07017	0.02397
-0.07017	0.02123
-0.07017	0.01801
-0.07022	0.01592
-0.07022	0.01866
-0.07022	0.01882
-0.07028	0.01624
-0.07028	0.01785
-0.07028	0.01705
-0.07033	0.01817
-0.07033	0.01898
-0.07039	0.01995
-0.07039	0.01656
-0.07039	0.01785
-0.07044	0.01817
-0.07044	0.01753
-0.07044	0.01689
-0.07050	0.01769
-0.07050	0.01737
-0.07055	0.01656
-0.07055	0.01511
-0.07055	0.01286
-0.07061	0.01479
-0.07061	0.00964
-0.07061	0.01044
-0.07067	0.00883
-0.07067	0.00948
-0.07067	0.00658
