Interference and Diffraction Data File Fri, Mar 15, 2024 3:08 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.05000	0.00320
0.05000	-0.00035
0.05006	0.00400
0.05006	0.00384
0.05006	0.00513
0.05006	0.00996
0.05011	0.01334
0.05011	0.01624
0.05011	0.01705
0.05017	0.01930
0.05017	0.01866
0.05022	0.02027
0.05022	0.02429
0.05022	0.02929
0.05028	0.03202
0.05028	0.03412
0.05033	0.03702
0.05033	0.03653
0.05033	0.03943
0.05039	0.04040
0.05039	0.04185
0.05039	0.04265
0.05044	0.04346
0.05044	0.04104
0.05050	0.04249
0.05050	0.04201
0.05050	0.04040
0.05056	0.04056
0.05056	0.03863
0.05056	0.03847
0.05061	0.03847
0.05061	0.03573
0.05067	0.03154
0.05067	0.02961
0.05067	0.02816
0.05072	0.02719
0.05072	0.02719
0.05072	0.02462
0.05078	0.02429
0.05078	0.02027
0.05078	0.01318
0.05083	0.01769
0.05083	0.01286
0.05083	0.01028
0.05089	0.00883
0.05089	0.00883
0.05089	0.00448
0.05094	0.00094
0.05094	0.00255
0.05094	-0.00067
0.05100	0.00271
0.05100	-0.00325
0.05100	-0.00083
0.05106	-0.00711
0.05106	-0.00711
0.05111	-0.00679
0.05111	-0.00405
0.05111	-0.00566
0.05117	-0.00518
0.05117	-0.00582
0.05122	-0.00679
0.05122	-0.00647
0.05122	-0.01081
0.05128	-0.01178
0.05128	-0.00969
0.05128	-0.00598
0.05133	-0.00534
0.05133	-0.00518
0.05139	-0.00486
0.05139	-0.00872
0.05139	-0.00920
0.05144	-0.01114
0.05144	-0.00534
0.05144	-0.00534
0.05150	-0.00614
0.05150	-0.00518
0.05156	-0.00631
0.05156	-0.00566
0.05156	-0.00808
0.05161	-0.00631
0.05161	-0.00470
0.05161	-0.00244
0.05167	-0.00598
0.05167	-0.00727
0.05167	-0.00115
0.05172	-0.00470
0.05172	-0.00292
0.05172	-0.00470
0.05178	-0.00453
0.05178	-0.00566
0.05178	-0.00582
0.05183	-0.00759
0.05183	-0.00792
0.05183	-0.00985
0.05189	-0.00856
0.05189	-0.01178
0.05194	-0.00888
0.05194	-0.01114
0.05194	-0.00566
0.05200	-0.01226
0.05200	-0.00679
0.05206	-0.00598
0.05206	-0.00808
0.05206	-0.00759
0.05211	-0.00647
0.05211	-0.00856
0.05211	-0.00985
0.05217	-0.00743
0.05217	-0.00470
0.05222	-0.00663
0.05222	-0.00453
0.05222	-0.00518
0.05228	-0.00759
0.05228	-0.00534
0.05228	-0.00212
0.05233	-0.00405
0.05233	-0.00405
0.05233	-0.00647
0.05239	-0.00824
0.05239	-0.00985
0.05244	-0.00695
0.05244	-0.00614
0.05244	-0.00631
0.05250	-0.00727
0.05250	-0.00824
0.05250	-0.00614
0.05256	-0.00679
0.05256	-0.00486
0.05256	-0.00260
0.05261	-0.00453
0.05261	-0.00437
0.05261	-0.00663
0.05267	0.00062
0.05267	-0.00276
0.05272	-0.00228
0.05272	-0.00180
0.05272	0.00159
0.05278	0.00336
0.05278	0.00529
0.05283	0.01093
0.05283	0.00787
0.05283	0.01350
0.05289	0.01109
0.05289	0.01544
0.05294	0.02156
0.05294	0.02639
0.05294	0.02381
0.05300	0.02510
0.05300	0.03090
0.05300	0.03991
0.05306	0.03879
0.05306	0.04362
0.05311	0.04555
0.05311	0.05087
0.05311	0.05151
0.05317	0.05699
0.05317	0.05844
0.05322	0.05940
0.05322	0.06456
0.05322	0.06633
0.05328	0.06520
0.05328	0.06552
0.05328	0.06600
0.05333	0.07277
0.05333	0.06762
0.05333	0.06617
0.05339	0.07164
0.05339	0.06794
0.05339	0.07277
0.05344	0.06729
0.05344	0.06810
0.05344	0.06504
0.05350	0.06182
0.05350	0.06021
0.05356	0.05876
0.05356	0.05521
0.05356	0.05038
0.05361	0.05103
0.05361	0.03927
0.05367	0.04008
0.05367	0.03991
0.05367	0.03090
0.05372	0.02816
0.05372	0.02188
0.05378	0.02011
0.05378	0.01817
0.05378	0.01238
0.05383	0.00964
0.05383	0.00626
0.05389	0.00126
0.05389	0.00416
0.05389	0.00078
0.05394	-0.00212
0.05394	-0.00276
0.05394	-0.00035
0.05400	-0.00083
0.05400	-0.00115
0.05406	-0.00115
0.05406	0.00448
0.05406	0.00481
0.05411	0.00754
0.05411	0.01350
0.05411	0.01383
0.05417	0.01801
0.05417	0.02284
0.05417	0.02590
0.05422	0.03524
0.05422	0.03589
0.05422	0.04120
0.05428	0.04136
0.05428	0.05087
0.05433	0.05844
0.05433	0.05940
0.05433	0.06375
0.05439	0.06955
0.05439	0.07277
0.05439	0.08227
0.05444	0.08662
0.05444	0.08114
0.05450	0.09129
0.05450	0.09548
0.05456	0.09999
0.05456	0.09837
0.05456	0.09596
0.05461	0.10594
0.05461	0.10514
0.05461	0.10224
0.05467	0.10063
0.05467	0.09934
0.05472	0.10079
0.05472	0.09773
0.05472	0.09274
0.05478	0.09548
0.05478	0.08855
0.05478	0.08581
0.05483	0.08469
0.05483	0.08179
0.05489	0.07245
0.05489	0.06923
0.05489	0.06198
0.05494	0.06005
0.05494	0.05441
0.05500	0.04636
0.05500	0.04652
0.05500	0.03959
0.05506	0.04104
0.05506	0.03025
0.05506	0.02929
0.05511	0.02413
0.05511	0.01898
0.05511	0.01978
0.05517	0.01270
0.05517	0.01012
0.05517	0.00658
0.05522	0.00513
0.05522	0.00304
0.05528	0.00465
0.05528	-0.00341
0.05528	-0.00308
0.05533	-0.00196
0.05533	-0.00373
0.05539	-0.00051
0.05539	-0.00872
0.05539	-0.01178
0.05544	-0.00502
0.05544	-0.01275
0.05544	-0.00631
0.05550	-0.00743
0.05550	-0.00856
0.05556	-0.00470
0.05556	-0.00083
0.05556	-0.00357
0.05561	-0.00647
0.05561	-0.00308
0.05561	-0.00502
0.05567	-0.00453
0.05567	0.00030
0.05572	-0.00035
0.05572	-0.00486
0.05572	-0.00228
0.05578	0.00126
0.05578	0.00255
0.05578	-0.00405
0.05583	-0.00373
0.05583	-0.00067
0.05583	-0.00099
0.05589	0.00014
0.05589	-0.00486
0.05589	-0.00244
0.05594	0.00078
0.05594	0.00014
0.05594	-0.00341
0.05600	-0.00759
0.05600	-0.00405
0.05600	-0.00083
0.05605	-0.00115
0.05605	-0.00808
0.05611	-0.00792
0.05611	-0.00534
0.05611	-0.00341
0.05617	-0.00341
0.05617	-0.01098
0.05622	-0.00614
0.05622	-0.00244
0.05622	-0.00695
0.05628	-0.00695
0.05628	-0.00453
0.05628	-0.00727
0.05633	-0.00373
0.05633	-0.00051
0.05639	-0.00405
0.05639	-0.00534
0.05639	-0.00357
0.05644	0.00030
0.05644	-0.00292
0.05644	-0.00405
0.05650	-0.00308
0.05650	0.00175
0.05655	-0.00067
0.05655	-0.00212
0.05655	-0.00002
0.05661	0.00046
0.05661	0.00159
0.05661	-0.00131
0.05667	0.00126
0.05667	-0.00228
0.05667	0.00078
0.05672	0.00448
0.05672	-0.00147
0.05672	0.00448
0.05678	-0.00260
0.05678	0.00014
0.05678	-0.00019
0.05683	-0.00244
0.05683	-0.00550
0.05683	-0.00405
0.05689	0.00110
0.05689	0.00191
0.05694	0.00400
0.05694	0.00175
0.05694	0.00497
0.05700	0.00851
0.05700	0.01093
0.05705	0.01350
0.05705	0.01737
0.05705	0.01576
0.05711	0.02735
0.05711	0.02735
0.05711	0.02848
0.05717	0.03766
0.05717	0.03991
0.05722	0.04861
0.05722	0.04909
0.05722	0.05827
0.05728	0.05779
0.05728	0.07084
0.05728	0.07808
0.05733	0.08147
0.05733	0.08936
0.05733	0.09338
0.05739	0.10321
0.05739	0.11206
0.05744	0.11561
0.05744	0.12495
0.05744	0.12913
0.05750	0.14282
0.05750	0.13960
0.05750	0.14637
0.05755	0.15216
0.05755	0.16328
0.05755	0.16489
0.05761	0.16569
0.05761	0.17697
0.05761	0.17745
0.05767	0.18679
0.05767	0.18727
0.05767	0.18824
0.05772	0.19597
0.05772	0.19855
0.05772	0.20402
0.05778	0.20241
0.05778	0.20434
0.05783	0.20467
0.05783	0.20692
0.05789	0.20644
0.05789	0.20161
0.05789	0.20338
0.05794	0.19887
0.05794	0.20112
0.05794	0.19436
0.05800	0.19017
0.05800	0.18389
0.05800	0.18518
0.05805	0.17825
0.05805	0.16424
0.05811	0.16328
0.05811	0.15603
0.05811	0.14782
0.05817	0.14202
0.05817	0.13203
0.05817	0.12076
0.05822	0.11673
0.05822	0.11190
0.05822	0.10160
0.05828	0.09193
0.05828	0.08372
0.05828	0.08018
0.05833	0.07100
0.05833	0.05876
0.05839	0.04942
0.05839	0.04620
0.05839	0.04394
0.05839	0.04169
0.05844	0.03396
0.05844	0.02494
0.05844	0.02429
0.05850	0.02172
0.05850	0.02172
0.05850	0.01769
0.05855	0.01705
0.05855	0.01334
0.05861	0.02236
0.05861	0.02043
0.05861	0.02413
0.05867	0.02655
0.05867	0.03283
0.05872	0.04314
0.05872	0.04797
0.05872	0.05779
0.05878	0.06327
0.05878	0.07921
0.05878	0.08646
0.05883	0.10192
0.05883	0.11206
0.05889	0.12801
0.05889	0.14202
0.05889	0.14862
0.05894	0.16682
0.05894	0.18131
0.05894	0.19227
0.05900	0.20644
0.05900	0.21819
0.05905	0.22657
0.05905	0.24348
0.05905	0.25459
0.05911	0.26168
0.05911	0.27343
0.05911	0.28149
0.05917	0.28873
0.05917	0.29679
0.05917	0.29952
0.05922	0.30580
0.05922	0.31144
0.05922	0.31273
0.05928	0.31289
0.05928	0.31321
0.05928	0.31369
0.05933	0.31595
0.05933	0.31064
0.05933	0.30194
0.05939	0.30452
0.05939	0.29550
0.05939	0.28777
0.05944	0.27553
0.05944	0.26039
0.05950	0.25395
0.05950	0.24750
0.05950	0.23172
0.05955	0.21771
0.05955	0.20177
0.05961	0.19146
0.05961	0.17680
0.05961	0.17004
0.05967	0.14878
0.05967	0.13622
0.05972	0.11834
0.05972	0.11271
0.05972	0.09950
0.05978	0.09129
0.05978	0.07599
0.05978	0.06681
0.05983	0.05715
0.05983	0.04829
0.05983	0.04668
0.05989	0.02848
0.05989	0.02429
0.05989	0.01962
0.05994	0.01753
0.05994	0.01141
0.06000	0.00851
0.06000	0.00803
0.06000	0.00674
0.06000	0.00400
0.06005	0.00400
0.06005	0.00304
0.06005	0.00223
0.06011	0.00239
0.06011	0.00915
0.06017	0.01028
0.06017	0.00738
0.06017	0.00803
0.06022	0.01318
0.06022	0.02059
0.06028	0.01624
0.06028	0.01817
0.06028	0.02252
0.06033	0.02011
0.06033	0.02751
0.06033	0.02735
0.06039	0.02220
0.06039	0.02301
0.06044	0.02156
0.06044	0.02252
0.06044	0.02284
0.06050	0.01495
0.06050	0.01592
0.06050	0.01753
0.06055	0.01672
0.06055	0.01334
0.06061	0.00851
0.06061	0.01012
0.06061	0.00545
0.06067	0.01141
0.06067	0.00722
0.06067	0.01221
0.06072	0.00706
0.06072	0.00722
0.06072	0.00964
0.06078	0.01141
0.06078	0.01737
0.06078	0.01721
0.06083	0.01850
0.06083	0.02381
0.06083	0.02832
0.06089	0.02848
0.06089	0.02735
0.06089	0.03170
0.06094	0.03589
0.06094	0.04265
0.06094	0.04040
0.06100	0.04072
0.06100	0.04829
0.06105	0.05215
0.06105	0.05071
0.06105	0.04958
0.06111	0.05087
0.06111	0.05135
0.06117	0.05521
0.06117	0.04893
0.06117	0.05795
0.06122	0.05312
0.06122	0.05054
0.06128	0.04652
0.06128	0.04990
0.06128	0.04990
0.06133	0.05489
0.06133	0.05682
0.06133	0.05956
0.06139	0.06600
0.06139	0.07261
0.06139	0.07921
0.06144	0.09338
0.06144	0.10401
0.06150	0.12430
0.06150	0.13944
0.06150	0.16473
0.06155	0.18840
0.06155	0.20982
0.06155	0.23671
0.06161	0.27263
0.06161	0.30146
0.06161	0.33914
0.06167	0.37151
0.06167	0.41999
0.06167	0.45284
0.06172	0.49117
0.06172	0.53191
0.06172	0.58458
0.06178	0.62146
0.06178	0.67170
0.06178	0.72179
0.06183	0.78267
0.06183	0.84435
0.06189	0.90071
0.06189	0.94935
0.06189	1.01039
0.06194	1.07464
0.06194	1.12892
0.06200	1.19189
0.06200	1.23714
0.06200	1.28675
0.06205	1.32202
0.06205	1.35986
0.06205	1.40399
0.06211	1.42702
0.06211	1.45214
0.06211	1.47147
0.06217	1.48097
0.06217	1.48677
0.06222	1.48339
0.06222	1.47984
0.06222	1.46760
0.06228	1.45166
0.06228	1.43024
0.06228	1.38805
0.06233	1.35068
0.06233	1.31783
0.06233	1.28014
0.06239	1.22474
0.06239	1.18206
0.06244	1.11458
0.06244	1.05000
0.06244	0.98623
0.06250	0.94355
0.06250	0.89347
0.06250	0.82470
0.06255	0.76286
0.06255	0.71035
0.06255	0.64755
0.06261	0.59295
0.06261	0.54399
0.06261	0.46621
0.06267	0.41660
0.06267	0.38069
0.06272	0.34526
0.06272	0.31917
0.06272	0.28905
0.06278	0.28277
0.06278	0.28567
0.06283	0.29179
0.06283	0.31208
0.06283	0.35009
0.06289	0.39824
0.06289	0.45767
0.06289	0.53272
0.06294	0.60970
0.06294	0.74434
0.06300	0.84499
0.06300	0.97689
0.06300	1.08994
0.06305	1.23473
0.06305	1.37597
0.06311	1.59644
0.06311	1.79969
0.06311	1.97813
0.06317	2.17976
0.06317	2.34854
0.06317	2.60317
0.06322	2.79820
0.06322	3.00257
0.06322	3.20921
0.06328	3.40134
0.06328	3.63551
0.06328	3.80430
0.06333	4.01174
0.06333	4.17489
0.06333	4.35221
0.06339	4.48766
0.06339	4.65581
0.06339	4.78224
0.06344	4.77950
0.06344	4.78449
0.06350	4.78626
0.06350	4.77869
0.06355	4.78224
0.06355	4.78642
0.06355	4.78352
0.06361	4.77869
0.06361	4.78417
0.06361	4.78465
0.06367	4.78272
0.06367	4.78095
0.06372	4.66241
0.06372	4.43516
0.06372	4.23142
0.06378	3.99628
0.06378	3.79109
0.06383	3.44724
0.06383	3.20357
0.06383	2.99903
0.06389	2.69239
0.06389	2.46643
0.06394	2.20843
0.06394	1.95510
0.06394	1.77682
0.06400	1.57679
0.06400	1.38837
0.06400	1.20767
0.06405	1.02859
0.06405	0.93244
0.06405	0.79184
0.06411	0.71454
0.06411	0.59182
0.06417	0.54383
0.06417	0.52982
0.06417	0.50743
0.06417	0.50083
0.06422	0.52370
0.06422	0.57169
0.06428	0.64271
0.06428	0.69876
0.06428	0.84741
0.06433	1.00942
0.06433	1.09961
0.06433	1.27982
0.06439	1.36405
0.06439	1.62720
0.06444	1.87151
0.06444	2.08603
0.06444	2.29475
0.06450	2.55356
0.06450	2.94395
0.06455	3.13029
0.06455	3.47172
0.06455	3.69140
0.06461	4.02495
0.06461	4.34577
0.06467	4.61941
0.06467	4.78320
0.06467	4.78288
0.06472	4.78385
0.06472	4.78111
0.06478	4.78465
0.06478	4.77773
0.06478	4.78208
0.06483	4.78497
0.06483	4.78046
0.06483	4.77853
0.06489	4.78063
0.06489	4.78175
0.06494	4.78626
0.06494	4.78288
0.06494	4.78304
0.06500	4.78079
0.06500	4.78079
0.06500	4.77837
0.06505	4.77821
0.06505	4.78417
0.06505	4.78095
0.06511	4.77257
0.06511	4.78256
0.06511	4.78449
0.06517	4.78224
0.06517	4.78127
0.06522	4.77982
0.06522	4.77950
0.06522	4.77837
0.06528	4.77805
0.06528	4.77950
0.06533	4.77950
0.06533	4.78497
0.06533	4.76516
0.06539	4.55756
0.06539	4.25397
0.06544	3.87065
0.06544	3.56691
0.06544	3.28265
0.06550	2.97761
0.06550	2.72106
0.06550	2.30377
0.06555	2.13419
0.06555	1.88681
0.06561	1.66296
0.06561	1.41784
0.06561	1.22748
0.06567	1.03857
0.06567	0.89089
0.06567	0.78138
0.06572	0.65785
0.06572	0.54464
0.06578	0.50067
0.06578	0.45477
0.06578	0.43561
0.06583	0.43512
0.06583	0.46073
0.06583	0.50454
0.06589	0.55060
0.06589	0.63015
0.06589	0.71229
0.06594	0.82905
0.06594	0.96127
0.06594	1.09767
0.06600	1.26404
0.06600	1.42187
0.06600	1.72238
0.06605	1.89245
0.06605	2.11244
0.06611	2.28010
0.06611	2.53907
0.06611	2.75504
0.06617	3.06168
0.06617	3.30551
0.06617	3.49008
0.06622	3.71540
0.06622	3.96165
0.06628	4.19164
0.06628	4.39521
0.06628	4.53566
0.06633	4.73070
0.06633	4.78610
0.06633	4.77869
0.06639	4.78014
0.06639	4.77773
0.06644	4.78272
0.06644	4.77902
0.06644	4.78546
0.06650	4.78256
0.06650	4.78191
0.06650	4.78208
0.06655	4.78014
0.06655	4.77950
0.06655	4.78030
0.06661	4.78449
0.06661	4.66740
0.06667	4.50908
0.06667	4.32789
0.06667	4.23174
0.06672	4.00916
0.06672	3.84279
0.06672	3.60878
0.06678	3.39474
0.06678	3.20486
0.06678	2.95426
0.06683	2.81318
0.06683	2.54197
0.06683	2.29041
0.06689	2.00132
0.06689	1.80210
0.06694	1.54974
0.06694	1.36679
0.06694	1.21588
0.06700	0.99638
0.06700	0.78830
0.06700	0.66510
0.06705	0.55398
0.06705	0.42594
0.06711	0.32932
0.06711	0.27488
0.06711	0.19919
0.06717	0.19194
0.06717	0.17085
0.06722	0.17890
0.06722	0.19516
0.06722	0.24283
0.06728	0.24573
0.06728	0.32449
0.06728	0.35943
0.06733	0.46894
0.06733	0.50760
0.06733	0.62339
0.06739	0.70327
0.06739	0.75094
0.06739	0.86077
0.06744	0.91376
0.06744	0.99009
0.06744	1.01973
0.06750	1.10138
0.06750	1.14760
0.06750	1.20719
0.06755	1.24809
0.06755	1.28175
0.06755	1.31879
0.06761	1.32524
0.06761	1.36260
0.06761	1.38418
0.06767	1.40077
0.06767	1.40995
0.06772	1.41671
0.06772	1.41188
0.06772	1.40866
0.06778	1.38563
0.06778	1.38096
0.06783	1.34746
0.06783	1.32314
0.06783	1.27918
0.06789	1.25148
0.06789	1.20590
0.06789	1.16805
0.06794	1.13343
0.06794	1.06353
0.06794	1.02746
0.06800	0.98188
0.06800	0.93888
0.06805	0.87897
0.06805	0.81922
0.06805	0.77220
0.06811	0.69812
0.06811	0.66462
0.06811	0.60390
0.06817	0.54560
0.06817	0.50695
0.06817	0.47217
0.06822	0.41419
0.06822	0.38665
0.06822	0.35090
0.06828	0.31337
0.06828	0.27649
0.06828	0.25089
0.06833	0.21159
0.06833	0.19855
0.06833	0.16634
0.06839	0.14653
0.06839	0.12946
0.06839	0.11174
0.06844	0.09113
0.06844	0.07937
0.06844	0.07261
0.06850	0.06600
0.06850	0.04829
0.06850	0.04024
0.06855	0.03702
0.06855	0.02961
0.06861	0.02397
0.06861	0.02139
0.06861	0.01527
0.06867	0.01801
0.06867	0.01640
0.06867	0.01608
0.06872	0.01286
0.06872	0.01962
0.06878	0.01962
0.06878	0.02011
0.06878	0.02075
0.06883	0.02623
0.06883	0.01962
0.06883	0.02220
0.06889	0.02623
0.06889	0.02333
0.06889	0.02590
0.06894	0.02510
0.06894	0.02462
0.06900	0.02445
0.06900	0.02301
0.06900	0.01882
0.06905	0.02445
0.06905	0.01898
0.06905	0.01656
0.06911	0.01270
0.06911	0.01689
0.06911	0.01157
0.06917	0.00980
0.06917	0.00561
0.06917	0.00771
0.06922	0.00336
0.06922	0.00915
0.06922	0.00642
0.06928	0.00030
0.06928	0.00529
0.06928	0.00191
0.06933	-0.00019
0.06933	0.00110
0.06933	0.00046
0.06939	-0.00470
0.06939	0.00062
0.06944	0.00336
0.06944	0.00255
0.06944	0.00239
0.06950	0.00690
0.06950	0.01189
0.06950	0.01077
0.06955	0.00996
0.06955	0.01769
0.06961	0.01753
0.06961	0.01914
0.06961	0.02156
0.06967	0.02719
0.06967	0.02413
0.06967	0.02784
0.06972	0.02735
0.06972	0.02510
0.06978	0.02574
0.06978	0.02639
0.06978	0.02719
0.06983	0.02220
0.06983	0.02655
0.06983	0.02429
0.06989	0.01978
0.06989	0.02429
0.06989	0.01882
0.06994	0.02156
0.06994	0.01817
0.06994	0.01527
0.07000	0.01495
0.07000	0.01511
0.07000	0.01447
0.07005	0.01544
0.07005	0.01205
0.07005	0.01640
0.07011	0.01689
0.07011	0.02011
0.07011	0.02268
0.07017	0.02606
0.07017	0.02864
0.07022	0.03605
0.07022	0.04716
0.07022	0.05554
0.07028	0.06343
0.07028	0.07728
0.07028	0.08646
0.07033	0.10176
0.07033	0.11255
0.07039	0.12736
0.07039	0.14121
0.07039	0.15748
0.07044	0.17262
0.07044	0.18083
0.07044	0.19726
0.07050	0.21175
0.07050	0.22447
0.07055	0.23784
0.07055	0.24799
0.07055	0.25991
0.07061	0.26651
0.07061	0.27907
0.07061	0.28954
0.07067	0.29840
0.07067	0.30403
0.07067	0.31369
0.07072	0.31756
0.07072	0.31981
0.07072	0.32561
0.07078	0.32561
0.07078	0.32255
0.07083	0.32191
0.07083	0.31820
0.07083	0.31788
0.07083	0.31128
0.07089	0.30645
0.07089	0.29840
0.07089	0.29083
0.07094	0.28374
0.07094	0.27166
0.07094	0.26200
0.07100	0.24895
0.07100	0.23285
0.07105	0.22093
0.07105	0.20547
0.07105	0.18631
0.07111	0.17487
0.07111	0.15909
0.07117	0.13767
0.07117	0.12608
0.07117	0.11045
0.07122	0.09725
0.07122	0.08694
0.07122	0.06826
0.07128	0.06359
0.07128	0.05312
0.07133	0.04346
0.07133	0.03186
0.07133	0.02317
0.07139	0.01978
0.07139	0.01334
0.07139	0.01672
0.07144	0.01012
0.07144	0.01205
0.07150	0.00803
0.07150	0.01399
0.07150	0.02188
0.07155	0.02381
0.07155	0.02703
0.07155	0.03267
0.07161	0.03669
0.07161	0.04330
0.07161	0.05135
0.07167	0.05956
0.07167	0.06697
0.07167	0.07309
0.07172	0.08404
0.07172	0.08565
0.07172	0.09918
0.07178	0.10627
0.07178	0.11464
0.07178	0.12414
0.07183	0.13896
0.07183	0.13993
0.07183	0.15603
0.07189	0.15845
0.07189	0.16714
0.07194	0.17600
0.07194	0.17922
0.07194	0.18196
0.07200	0.18888
0.07200	0.19049
0.07200	0.19098
0.07205	0.19533
0.07205	0.19645
0.07211	0.19114
0.07211	0.19049
0.07211	0.18647
0.07217	0.18019
0.07217	0.17970
0.07222	0.17697
0.07222	0.17165
0.07222	0.16167
0.07228	0.15909
0.07228	0.14411
0.07228	0.14025
0.07233	0.13558
0.07233	0.12720
0.07233	0.11899
0.07239	0.10755
0.07239	0.09918
0.07239	0.09403
0.07244	0.08581
0.07244	0.07631
0.07244	0.07277
0.07250	0.06536
0.07250	0.05682
0.07250	0.05425
0.07255	0.04555
0.07255	0.03686
0.07261	0.03653
0.07261	0.02574
0.07261	0.02188
0.07267	0.01898
0.07267	0.01302
0.07272	0.00754
0.07272	0.00336
0.07272	0.00223
0.07278	0.00368
0.07278	-0.00131
0.07278	0.00304
0.07283	-0.00631
0.07283	-0.00164
0.07289	-0.01065
0.07289	-0.00518
0.07289	-0.00373
0.07294	-0.00727
0.07294	-0.00582
0.07300	-0.00180
0.07300	-0.00437
0.07300	-0.00695
0.07305	-0.00598
0.07305	-0.00486
0.07305	-0.00534
0.07311	-0.00292
0.07311	-0.00389
0.07317	-0.00099
0.07317	-0.00453
0.07317	-0.00357
0.07322	-0.00180
0.07322	-0.00292
0.07322	-0.00341
0.07328	-0.00260
0.07328	-0.00292
0.07328	-0.00486
0.07333	-0.00228
0.07333	-0.00953
0.07333	-0.00502
0.07339	-0.00550
0.07339	-0.00743
0.07339	-0.00308
0.07344	-0.00437
0.07344	-0.00196
0.07350	-0.00743
0.07350	-0.00373
0.07350	-0.00759
0.07355	-0.00872
0.07355	-0.00953
0.07361	-0.01017
0.07361	-0.00598
0.07361	-0.00582
0.07367	-0.00679
0.07367	-0.00518
0.07372	-0.00276
0.07372	-0.00131
0.07372	-0.00518
0.07378	-0.00518
0.07378	0.00046
0.07378	-0.00212
0.07383	-0.00115
0.07383	-0.00083
0.07389	-0.00099
0.07389	0.00014
0.07389	-0.00164
0.07394	0.00142
0.07394	-0.00035
0.07394	-0.00308
0.07400	-0.00325
0.07400	-0.00164
0.07405	-0.00260
0.07405	-0.00019
0.07405	0.00094
0.07411	-0.00244
0.07411	-0.00550
0.07411	-0.00373
0.07417	-0.00115
0.07417	-0.00083
0.07417	-0.00099
0.07422	-0.00341
0.07422	-0.00470
0.07422	-0.00325
0.07428	-0.00067
0.07428	0.00432
0.07428	0.00448
0.07433	0.00658
0.07433	0.01383
0.07439	0.01527
0.07439	0.01995
0.07439	0.02317
0.07444	0.02864
0.07444	0.03380
0.07450	0.04217
0.07450	0.04668
0.07450	0.05296
0.07455	0.05682
0.07455	0.06472
0.07461	0.06874
0.07461	0.07212
0.07461	0.07760
0.07467	0.08452
0.07467	0.08469
0.07472	0.08630
0.07472	0.09081
0.07472	0.09419
0.07478	0.09660
0.07478	0.09548
0.07478	0.09274
0.07483	0.09564
0.07483	0.09161
0.07489	0.09242
0.07489	0.08952
0.07489	0.08710
0.07494	0.07937
0.07494	0.07309
0.07494	0.07116
0.07500	0.06890
0.07500	0.05924
0.07500	0.05505
0.07505	0.04990
0.07505	0.04426
0.07505	0.03830
0.07511	0.03669
0.07511	0.03218
0.07511	0.02317
0.07517	0.01399
0.07517	0.01205
0.07522	0.01044
0.07522	0.00416
0.07522	0.00320
0.07528	-0.00212
0.07528	-0.00002
0.07533	-0.00035
0.07533	-0.00631
0.07533	-0.00308
0.07539	0.00110
0.07539	-0.00405
0.07544	0.00175
0.07544	0.00497
0.07544	0.00658
0.07550	0.00513
0.07550	0.00771
0.07550	0.01221
0.07555	0.01882
0.07555	0.02381
0.07561	0.02558
0.07561	0.02864
0.07561	0.03396
0.07567	0.03621
0.07567	0.04378
0.07567	0.04636
0.07572	0.04620
0.07572	0.04475
0.07572	0.04845
0.07578	0.05473
0.07578	0.05779
0.07578	0.05731
0.07583	0.06343
0.07583	0.06568
0.07589	0.06246
0.07589	0.06842
0.07589	0.06391
0.07589	0.06810
0.07594	0.07229
0.07594	0.06504
0.07600	0.07116
0.07600	0.07084
0.07600	0.06794
0.07605	0.06617
0.07605	0.06423
0.07605	0.06391
0.07611	0.06117
0.07611	0.05908
0.07617	0.05570
0.07617	0.05296
0.07617	0.04942
0.07622	0.04684
0.07622	0.04475
0.07622	0.04169
0.07628	0.04024
0.07628	0.03396
0.07633	0.03444
0.07633	0.02993
0.07633	0.02445
0.07639	0.02301
0.07639	0.02091
0.07639	0.01753
0.07644	0.01302
0.07644	0.01044
0.07650	0.00690
0.07650	0.00223
0.07650	0.00400
0.07655	0.00110
0.07655	0.00078
0.07655	-0.00325
0.07661	-0.00631
0.07661	-0.00325
0.07661	-0.00582
0.07667	-0.00631
0.07667	-0.00824
0.07667	-0.00743
0.07672	-0.00550
0.07672	-0.00985
0.07672	-0.01146
0.07678	-0.01065
0.07678	-0.01001
0.07678	-0.00856
0.07683	-0.00679
0.07683	-0.01114
0.07689	-0.01033
0.07689	-0.00727
0.07689	-0.00840
0.07694	-0.00840
0.07694	-0.01210
0.07700	-0.01130
0.07700	-0.00808
0.07700	-0.01065
0.07705	-0.01162
0.07705	-0.01162
0.07711	-0.00888
0.07711	-0.00711
0.07711	-0.00985
0.07717	-0.00888
0.07717	-0.00824
0.07717	-0.00824
0.07722	-0.00502
0.07722	-0.01194
0.07728	-0.01243
0.07728	-0.01226
0.07728	-0.01178
0.07733	-0.00631
0.07733	-0.00421
0.07733	-0.00518
0.07739	-0.01001
0.07739	-0.01033
0.07739	-0.01210
0.07744	-0.00631
0.07744	-0.00759
0.07750	-0.00888
0.07750	-0.01291
0.07750	-0.00647
0.07755	-0.00711
0.07755	-0.01339
0.07755	-0.01049
0.07755	-0.00840
0.07761	-0.01146
0.07761	-0.01162
0.07767	-0.01162
0.07767	-0.00904
0.07767	-0.00920
0.07772	-0.00743
0.07772	-0.01210
0.07778	-0.00775
0.07778	-0.00888
